"","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","start","end","subject_start_end","total_bp_shared","query_similar","subject_similar","interaction_length","binding_type"
"1623","Cluster_995","evm.TU.chromosome_14.4402",-0.858203507427165,0.141796492572835,0.898703571176249,162,-20.75,2,21,"453 473",19,"78.95%","78.95%",19,"3'UTR"
"1624","Cluster_1453","evm.TU.chromosome_14.4402",-0.0391022342748848,0.960897765725115,0.998189026881442,152,-21.13,2,21,"152 171",19,"73.68%","78.95%",19,"CDS"
"1625","Cluster_4806","evm.TU.chromosome_8.1628",0.0226783331837431,0.977321666816257,0.999454293849437,152,-21.73,2,21,"757 779",22,"72.73%","72.73%",19,"3'UTR"
"1626","Cluster_492","evm.TU.chromosome_1.702",0.795175505429382,0.204824494570618,0.906247607922751,163,-21.99,2,17,"108 130",16,"87.50%","87.50%",15,"CDS"
"1627","Cluster_2003","evm.TU.chromosome_14.2587",0.989016462101007,0.0109835378989929,0.850369391695723,156,-23.18,2,21,"256 277",19,"68.42%","73.68%",19,"3'UTR"
"1628","Cluster_492","evm.TU.chromosome_14.2176",-0.845333974558601,0.154666025441399,0.898703571176249,172,-27.71,2,21,"1278 1299",19,"78.95%","84.21%",19,"CDS"
"1629","Cluster_8986","evm.TU.chromosome_14.2176",-0.74587877223542,0.25412122776458,0.915313797783717,156,-20.65,2,21,"228 247",19,"73.68%","84.21%",19,"CDS"
"1630","Cluster_492","evm.TU.chromosome_14.5756",-0.619133228657647,0.380866771342353,0.934594532735242,158,-20.84,2,21,"717 742",23,"73.91%","73.91%",19,"CDS"
"1631","Cluster_247","evm.TU.chromosome_14.5759",-0.381523697446209,0.61847630255379,0.96491036887699,148,-20.83,2,19,"667 690",19,"68.42%","78.95%",17,"3'UTR"
"1632","Cluster_998","evm.TU.chromosome_9.539",0.846004452765042,0.153995547234958,0.898703571176249,170,-23.04,2,20,"536 557",19,"78.95%","89.47%",18,"CDS"
"1633","Cluster_1192","evm.TU.chromosome_9.539",0.326960710472995,0.673039289527005,0.96949292634391,166,-24.53,2,21,"267 287",19,"78.95%","84.21%",19,"CDS"
"1634","Cluster_3037","evm.TU.chromosome_9.535",-0.566353919221924,0.433646080778076,0.942501494061542,161,-20.22,2,20,"740 759",18,"72.22%","88.89%",18,"CDS"
"1635","Cluster_3037","evm.TU.chromosome_9.536",-0.429180075997996,0.570819924002004,0.958701301286018,161,-20.22,2,20,"740 759",18,"72.22%","88.89%",18,"CDS"
"1636","Cluster_1452","evm.TU.chromosome_9.537",0.378085607089103,0.621914392910896,0.965119763517769,156,-22.51,2,20,"3549 3575",23,"73.91%","78.26%",18,"CDS"
"1637","Cluster_2073","evm.TU.chromosome_5.590",0.128191119038258,0.871808880961742,0.988999803178138,159,-21.58,2,21,"601 623",20,"70.00%","80.00%",19,"CDS"
"1638","Cluster_2073","evm.TU.chromosome_3.1983",-0.842428583124885,0.157571416875114,0.898703571176249,178,-22.47,2,21,"7 30",21,"85.71%","90.48%",19,"CDS"
"1639","Cluster_8986","evm.TU.chromosome_2.322",-0.535554904838767,0.464445095161233,0.946024726279639,152,-20.97,2,21,"799 818",19,"73.68%","78.95%",19,"CDS"
"1640","Cluster_508","evm.TU.chromosome_2.323",-0.275029182278622,0.724970817721378,0.975575695208082,154,-20.38,2,16,"11 33",15,"80.00%","86.67%",14,"CDS"
"1641","Cluster_9082","evm.TU.chromosome_2.320",-0.50565490836303,0.49434509163697,0.94904492061473,156,-20.05,2,21,"836 859",22,"72.73%","81.82%",19,"CDS"
"1642","Cluster_9082","evm.TU.chromosome_2.321",-0.98128697563207,0.0187130243679295,0.864711092384809,156,-20.05,2,21,"839 862",22,"72.73%","81.82%",19,"CDS"
"1643","Cluster_4646","evm.TU.chromosome_2.326",0.979393775272729,0.0206062247272715,0.867830684866888,173,-27.06,2,21,"1884 1903",19,"84.21%","89.47%",19,"CDS"
"1644","Cluster_492","evm.TU.chromosome_5.1972",0.639172775411025,0.360827224588975,0.931034450006731,161,-22.26,2,21,"535 560",24,"75.00%","75.00%",19,"CDS"
"1645","Cluster_9082","evm.TU.chromosome_2.328",-0.880205763173406,0.119794236826594,0.898703571176249,163,-20.22,2,21,"237 259",20,"75.00%","80.00%",19,"CDS"
"1646","Cluster_1192","evm.TU.chromosome_5.1976",-0.317934116863305,0.682065883136695,0.970764133609032,160,-22.19,2,17,"353 374",15,"80.00%","86.67%",15,"CDS"
"1647","Cluster_998","evm.TU.chromosome_5.1977",-0.997766193340263,0.00223380665973659,0.763833440307609,155,-20.52,2,20,"6237 6257",18,"66.67%","77.78%",18,"CDS"
"1648","Cluster_4044","evm.TU.chromosome_5.1977",0.304329382657849,0.695670617342151,0.972314878827459,163,-20.18,2,21,"5203 5225",20,"70.00%","85.00%",19,"CDS"
"1649","Cluster_4044","evm.TU.chromosome_3.1982",0.92971259252953,0.0702874074704704,0.884338289047776,170,-21.2,2,20,"49 71",19,"84.21%","84.21%",18,"CDS"
"1650","Cluster_2097","evm.TU.chromosome_3.1677",0.528579659497638,0.471420340502362,0.946707167378943,166,-21.39,2,21,"2826 2846",19,"78.95%","84.21%",19,"CDS"
"1651","Cluster_4696","evm.TU.chromosome_3.1677",-0.468427048966346,0.531572951033654,0.954121030922152,159,-22.34,2,17,"547 569",16,"81.25%","87.50%",15,"CDS"
"1652","Cluster_1473","evm.TU.chromosome_3.1674",-0.478445229891248,0.521554770108752,0.952687617539197,166,-20.14,2,20,"921 944",20,"80.00%","80.00%",18,"3'UTR"
"1653","Cluster_3406","evm.TU.chromosome_3.1672",0.79330069891859,0.20669930108141,0.906516599660542,154,-21.34,2,17,"360 383",17,"82.35%","82.35%",15,"CDS"
"1654","Cluster_4425","evm.TU.chromosome_14.638",0.972003099695079,0.0279969003049209,0.87172503161993,158,-22.97,2,20,"451 473",19,"73.68%","78.95%",18,"CDS"
"1655","Cluster_4831","evm.TU.chromosome_14.638",-0.7395147580774,0.2604852419226,0.915422789175048,149,-20.06,2,17,"1377 1398",16,"81.25%","81.25%",15,"CDS"
"1656","Cluster_1567","evm.TU.chromosome_14.639",0.665761062831696,0.334238937168304,0.925671161991574,170,-20.7,2,21,"430 454",22,"81.82%","81.82%",19,"CDS"
"1657","Cluster_1452","evm.TU.chromosome_14.631",0.113877288462311,0.886122711537689,0.990322640433995,155,-20.84,2,21,"10512 10534",20,"65.00%","80.00%",19,"CDS"
"1658","Cluster_1453","evm.TU.chromosome_14.631",0.947080445691662,0.0529195543083375,0.881153076755419,148,-20.37,2,19,"15847 15870",19,"68.42%","78.95%",17,"CDS"
"1659","Cluster_1453","evm.TU.chromosome_14.631",0.947080445691662,0.0529195543083375,0.881153076755419,149,-23.14,2,19,"12572 12596",20,"70.00%","70.00%",17,"CDS"
"1660","Cluster_1483","evm.TU.chromosome_14.631",-0.890144304815859,0.109855695184141,0.898703571176249,171,-21.52,2,21,"10087 10109",20,"80.00%","85.00%",19,"CDS"
"1661","Cluster_2003","evm.TU.chromosome_14.631",-0.847722607476433,0.152277392523567,0.898703571176249,157,-21.43,2,20,"16726 16749",20,"75.00%","80.00%",18,"CDS"
"1662","Cluster_3730","evm.TU.chromosome_14.631",0.768120252386336,0.231879747613664,0.911493548929071,168,-26.81,2,21,"14151 14172",19,"73.68%","84.21%",19,"CDS"
"1663","Cluster_4831","evm.TU.chromosome_14.631",-0.78821516776153,0.21178483223847,0.907697778908914,154,-21.71,2,20,"17924 17947",20,"70.00%","75.00%",18,"CDS"
"1664","Cluster_9000","evm.TU.chromosome_14.631",-0.538699749382679,0.461300250617321,0.945569952986324,165,-20.28,2,21,"7558 7577",19,"73.68%","89.47%",19,"CDS"
"1665","Cluster_9082","evm.TU.chromosome_14.631",0.667965148865436,0.332034851134564,0.925130032683104,158,-21.3,2,21,"5505 5525",19,"68.42%","84.21%",19,"CDS"
"1666","Cluster_1453","evm.TU.chromosome_9.1716",0.0841194943353772,0.915880505664623,0.993624131844026,159,-22.9,2,16,"76 97",14,"85.71%","85.71%",14,"CDS"
"1667","Cluster_1453","evm.TU.chromosome_9.1715",0.158498136631022,0.841501863368978,0.98679696497016,155,-20.47,2,21,"32 54",20,"55.00%","90.00%",19,"3'UTR"
"1668","Cluster_4640","evm.TU.chromosome_4.2217",-0.410218042546168,0.589781957453832,0.961166457918944,166,-20.92,2,21,"179 199",19,"78.95%","84.21%",19,"CDS"
"1669","Cluster_3406","evm.TU.chromosome_5.2319",0.448784792794629,0.551215207205371,0.957241144941406,152,-22.01,2,17,"102 121",15,"86.67%","86.67%",15,"3'UTR"
"1670","Cluster_1192","evm.TU.chromosome_6.193",-0.282864356896948,0.717135643103052,0.974858142526741,152,-20.97,2,20,"340 366",24,"70.83%","70.83%",18,"CDS"
"1671","Cluster_1452","evm.TU.chromosome_6.193",0.0440298106435853,0.955970189356415,0.997844496366464,157,-20.53,2,20,"905 925",18,"77.78%","77.78%",18,"CDS"
"1672","Cluster_995","evm.TU.chromosome_3.602",0.354995558312189,0.64500444168781,0.967711748254213,161,-20.66,2,21,"884 903",19,"78.95%","78.95%",19,"CDS"
"1673","Cluster_9000","evm.TU.chromosome_3.602",0.321168815577934,0.678831184422066,0.970323348685556,155,-25.94,2,21,"1189 1217",26,"61.54%","73.08%",19,"CDS"
"1674","Cluster_4425","evm.TU.chromosome_14.7046",-0.592883427836468,0.407116572163532,0.939144413945341,159,-22.53,2,18,"904 924",16,"81.25%","87.50%",16,"3'UTR"
"1675","Cluster_9000","evm.TU.chromosome_14.7046",-0.272547115151437,0.727452884848562,0.975903380678739,152,-20.54,2,20,"763 784",19,"73.68%","78.95%",18,"CDS"
"1676","Cluster_492","evm.TU.chromosome_7.2689",0.784866878923725,0.215133121076275,0.908586277054261,162,-21.11,2,21,"1291 1311",19,"73.68%","84.21%",19,"CDS"
"1677","Cluster_998","evm.TU.chromosome_13.1902",-0.0721527993711023,0.927847200628898,0.995156489306648,162,-22.52,2,20,"1645 1666",19,"73.68%","84.21%",18,"CDS"
"1678","Cluster_1453","evm.TU.chromosome_13.1902",-0.345036416943337,0.654963583056663,0.968546150882597,154,-21.37,2,20,"1801 1823",19,"73.68%","73.68%",18,"CDS"
"1679","Cluster_4425","evm.TU.chromosome_13.1902",0.781518454668395,0.218481545331605,0.909557443228055,152,-23.69,2,21,"684 703",19,"73.68%","78.95%",19,"CDS"
"1680","Cluster_4646","evm.TU.chromosome_7.1340",-0.896445705509336,0.103554294490664,0.897716258918585,172,-23.71,2,21,"703 724",19,"78.95%","84.21%",19,"CDS"
"1681","Cluster_1453","evm.TU.chromosome_7.1347",-0.875101819416527,0.124898180583473,0.898703571176249,168,-21.21,2,21,"587 608",19,"73.68%","84.21%",19,"CDS"
"1682","Cluster_4696","evm.TU.chromosome_7.1345",0.560885077097304,0.439114922902696,0.943205061944196,165,-21.31,2,21,"258 277",19,"73.68%","89.47%",19,"CDS"
"1683","Cluster_3331","evm.TU.chromosome_13.125",0.442062214167091,0.557937785832909,0.957566868844631,153,-22.95,2,18,"339 360",16,"68.75%","81.25%",16,"3'UTR"
"1684","Cluster_3337","evm.TU.chromosome_13.125",-0.24722224268383,0.75277775731617,0.978832222830248,153,-22.95,2,18,"339 360",16,"68.75%","81.25%",16,"3'UTR"
"1685","Cluster_3338","evm.TU.chromosome_13.125",-0.24722224268383,0.75277775731617,0.978832222830248,153,-22.95,2,18,"339 360",16,"68.75%","81.25%",16,"3'UTR"
"1686","Cluster_4425","evm.TU.chromosome_7.2530",-0.440915972159491,0.559084027840509,0.957566868844631,145,-20.61,2,20,"810 827",18,"72.22%","77.78%",18,"3'UTR"
"1687","Cluster_1473","evm.TU.chromosome_7.2533",-0.762502969832452,0.237497030167548,0.913299736717101,170,-24.85,2,20,"323 346",20,"80.00%","85.00%",18,"3'UTR"
"1688","Cluster_4696","evm.TU.chromosome_7.2532",0.825247886190169,0.174752113809831,0.904122958201101,163,-21.51,2,21,"298 323",23,"69.57%","78.26%",19,"3'UTR"
"1689","Cluster_1192","evm.TU.chromosome_7.2539",-0.71754875459049,0.28245124540951,0.916751374921502,160,-20.19,2,21,"151 172",19,"68.42%","78.95%",19,"CDS"
"1690","Cluster_9000","evm.TU.chromosome_11.697",-0.755375869867091,0.244624130132908,0.915026044476702,157,-20.11,2,20,"139 165",23,"73.91%","73.91%",18,"CDS"
"1691","Cluster_2097","evm.TU.chromosome_11.692",0.705591295514862,0.294408704485138,0.918517275370015,184,-26.65,2,21,"948 969",19,"89.47%","89.47%",19,"CDS"
"1692","Cluster_1411","evm.TU.chromosome_7.588",0.713087439355628,0.286912560644372,0.917309999288207,169,-21.19,2,18,"193 214",16,"87.50%","87.50%",16,"CDS"
"1693","Cluster_1453","evm.TU.chromosome_3.4",-0.422985668787193,0.577014331212807,0.959737532916689,166,-23.15,2,19,"1894 1915",17,"76.47%","88.24%",17,"CDS"
"1694","Cluster_2097","evm.TU.chromosome_3.4",-0.933289176625303,0.066710823374697,0.883143060980491,163,-23.83,2,21,"1405 1428",21,"76.19%","76.19%",19,"CDS"
"1695","Cluster_4831","evm.TU.chromosome_1.1046",-0.338996349919042,0.661003650080958,0.968546150882597,163,-21.7,2,20,"95 116",18,"72.22%","83.33%",18,"CDS"
"1696","Cluster_1192","evm.TU.chromosome_3.9",0.35176153393388,0.64823846606612,0.968017606206619,150,-20.08,2,21,"1567 1592",23,"60.87%","78.26%",19,"CDS"
"1697","Cluster_3406","evm.TU.chromosome_3.9",-0.0831075315147895,0.91689246848521,0.993725406457949,162,-20.97,2,21,"765 788",21,"76.19%","80.95%",19,"CDS"
"1698","Cluster_1453","evm.TU.chromosome_3.1234",0.507968518449484,0.492031481550516,0.94886216908148,155,-22.87,2,21,"3639 3664",23,"69.57%","69.57%",19,"CDS"
"1699","Cluster_2003","evm.TU.chromosome_9.2435",-0.949142613450022,0.0508573865499777,0.880658533242223,159,-20.97,2,21,"423 445",20,"70.00%","80.00%",19,"3'UTR"
"1700","Cluster_1192","evm.TU.chromosome_9.1108",0.479907331158162,0.520092668841837,0.952687617539197,159,-22.54,2,21,"29 52",21,"66.67%","80.95%",19,"CDS"
"1701","Cluster_4696","evm.TU.chromosome_11.1514",-0.287615839220361,0.712384160779639,0.97457459768,164,-21,2,21,"285 306",19,"73.68%","78.95%",19,"CDS"
"1702","Cluster_3730","evm.TU.chromosome_11.1517",-0.529449881785525,0.470550118214475,0.946645102083525,141,-21.72,2,15,"482 504",14,"71.43%","78.57%",13,"CDS"
"1703","Cluster_5061","evm.TU.chromosome_11.1517",-0.116381401193769,0.883618598806231,0.990103742992868,168,-21.54,2,21,"386 407",19,"73.68%","84.21%",19,"CDS"
"1704","Cluster_1192","evm.TU.chromosome_11.1512",0.178283596875622,0.821716403124378,0.985083897879062,163,-24.18,2,21,"509 536",25,"72.00%","72.00%",19,"3'UTR"
"1705","Cluster_2097","evm.TU.chromosome_11.1512",0.0136612534251427,0.986338746574857,0.99977922234826,170,-24.67,2,21,"727 747",19,"78.95%","89.47%",19,"3'UTR"
"1706","Cluster_2097","evm.TU.chromosome_8.760",0.140101467718106,0.859898532281894,0.988311314140824,163,-23.58,2,21,"271 295",22,"72.73%","77.27%",19,"CDS"
"1707","Cluster_2097","evm.TU.chromosome_8.760",0.140101467718106,0.859898532281894,0.988311314140824,163,-23.58,2,21,"91 115",22,"72.73%","77.27%",19,"CDS"
"1708","Cluster_1453","evm.TU.chromosome_8.763",-0.888002263857766,0.111997736142234,0.898703571176249,192,-37.25,2,21,"665 686",19,"94.74%","94.74%",19,"CDS"
"1709","Cluster_9205","evm.TU.chromosome_9.2292",-0.48518564782985,0.51481435217015,0.952219950928914,169,-23.24,2,19,"722 744",18,"77.78%","94.44%",17,"3'UTR"
"1710","Cluster_3730","evm.TU.chromosome_9.2293",-0.489252823936077,0.510747176063923,0.951903669021353,161,-21.39,2,21,"695 714",19,"73.68%","84.21%",19,"CDS"
"1711","Cluster_3406","evm.TU.chromosome_9.2291",0.311929149467922,0.688070850532078,0.971470267692426,158,-20.46,2,17,"330 350",15,"86.67%","86.67%",15,"CDS"
"1712","Cluster_1453","evm.TU.chromosome_4.384",-0.810418066252377,0.189581933747623,0.905886899613351,159,-22.59,2,16,"197 218",14,"85.71%","85.71%",14,"CDS"
"1713","Cluster_4640","evm.TU.chromosome_4.383",-0.438642371336248,0.561357628663752,0.957568371615261,169,-23.58,2,21,"548 567",19,"78.95%","89.47%",19,"3'UTR"
"1714","Cluster_4646","evm.TU.chromosome_13.460",-0.160292358960828,0.839707641039172,0.986765538991599,165,-22.7,2,21,"68 89",20,"75.00%","90.00%",19,"CDS"
"1715","Cluster_4044","evm.TU.chromosome_13.463",-0.564089783979379,0.435910216020621,0.942897511289427,163,-21.61,2,21,"184 207",21,"71.43%","80.95%",19,"3'UTR"
"1716","Cluster_4646","evm.TU.chromosome_13.463",-0.576648030961767,0.423351969038233,0.941572719929279,165,-22.62,2,21,"227 248",20,"75.00%","90.00%",19,"CDS"
"1717","Cluster_4646","evm.TU.chromosome_13.465",0.750976668538959,0.249023331461041,0.915026044476702,165,-20.33,2,21,"38 59",20,"75.00%","90.00%",19,"CDS"
"1718","Cluster_998","evm.TU.chromosome_13.466",0.31219452379023,0.68780547620977,0.971420855260259,170,-20.7,2,20,"4223 4244",19,"73.68%","94.74%",18,"CDS"
"1719","Cluster_3331","evm.TU.chromosome_6.2476",0.395042622812753,0.604957377187247,0.963318619733255,165,-20.06,2,18,"450 471",16,"81.25%","87.50%",16,"3'UTR"
"1720","Cluster_3337","evm.TU.chromosome_6.2476",-0.226442693593642,0.773557306406357,0.980435094607486,165,-20.06,2,18,"450 471",16,"81.25%","87.50%",16,"3'UTR"
"1721","Cluster_3338","evm.TU.chromosome_6.2476",-0.226442693593642,0.773557306406357,0.980435094607486,165,-20.06,2,18,"450 471",16,"81.25%","87.50%",16,"3'UTR"
"1722","Cluster_8986","evm.TU.chromosome_6.2479",-0.21621245574526,0.78378754425474,0.981529194019386,166,-22.38,2,21,"126 146",19,"73.68%","89.47%",19,"3'UTR"
"1723","Cluster_1453","evm.TU.chromosome_5.945",-0.615781666257654,0.384218333742346,0.935412700520897,171,-25.08,2,21,"18 40",20,"75.00%","90.00%",19,"CDS"
"1724","Cluster_2003","evm.TU.chromosome_5.945",0.836160002902532,0.163839997097468,0.900671511678123,146,-21.56,2,20,"149 168",19,"73.68%","73.68%",18,"CDS"
"1725","Cluster_3406","evm.TU.chromosome_5.946",-0.138791894185061,0.861208105814939,0.98834179953281,158,-20.44,2,17,"1000 1020",15,"80.00%","93.33%",15,"CDS"
"1726","Cluster_995","evm.TU.chromosome_10.350",0.320358958173129,0.679641041826871,0.970468106846554,147,-22.86,2,21,"125 147",20,"65.00%","70.00%",19,"CDS"
"1727","Cluster_1192","evm.TU.chromosome_10.355",0.233148443284279,0.766851556715721,0.979918963853091,153,-21.15,2,21,"204 229",23,"65.22%","82.61%",19,"CDS"
"1728","Cluster_4806","evm.TU.chromosome_10.354",0.165118156004877,0.834881843995123,0.986360886208692,170,-22.45,2,21,"444 464",19,"78.95%","89.47%",19,"CDS"
"1729","Cluster_4831","evm.TU.chromosome_13.986",-0.0177186793208195,0.982281320679181,0.999723276316598,160,-24.79,2,18,"604 626",17,"76.47%","88.24%",16,"CDS"
"1730","Cluster_3730","evm.TU.chromosome_14.3341",0.47647783070026,0.52352216929974,0.952969213471415,169,-25.47,2,21,"795 816",20,"85.00%","85.00%",19,"3'UTR"
"1731","Cluster_3406","evm.TU.chromosome_14.3348",0.340640442386282,0.659359557613718,0.968546150882597,159,-21.59,2,17,"2606 2629",17,"82.35%","82.35%",15,"CDS"
"1732","Cluster_9082","evm.TU.chromosome_14.3348",0.707753635514839,0.292246364485161,0.918296949663957,171,-21.47,2,20,"470 491",18,"77.78%","88.89%",18,"CDS"
"1733","Cluster_4425","evm.TU.chromosome_13.4146",0.441327898154782,0.558672101845218,0.957566868844631,162,-21.85,2,19,"444 465",17,"70.59%","88.24%",17,"3'UTR"
"1734","Cluster_3730","evm.TU.chromosome_13.4147",-0.842169961164485,0.157830038835515,0.898703571176249,171,-21.87,2,21,"275 297",20,"80.00%","85.00%",19,"CDS"
"1735","Cluster_9082","evm.TU.chromosome_13.4147",-0.504018359292807,0.495981640707193,0.949473300398318,167,-23.33,2,21,"37 61",22,"72.73%","81.82%",19,"CDS"
"1736","Cluster_4425","evm.TU.chromosome_13.4144",-0.63524375118653,0.36475624881347,0.931882306782157,163,-23.39,2,20,"561 582",18,"77.78%","77.78%",18,"3'UTR"
"1737","Cluster_3406","evm.TU.chromosome_13.4145",-0.648200482801164,0.351799517198836,0.929172610596469,160,-21.07,2,21,"321 340",19,"78.95%","84.21%",19,"CDS"
"1738","Cluster_2097","evm.TU.chromosome_8.1703",0.877703603196143,0.122296396803857,0.898703571176249,175,-23.81,2,21,"1164 1186",20,"80.00%","90.00%",19,"CDS"
"1739","Cluster_1453","evm.TU.chromosome_8.1701",-0.757761928194232,0.242238071805768,0.914620752043616,163,-22.47,2,20,"208 229",18,"66.67%","88.89%",18,"3'UTR"
"1740","Cluster_1192","evm.TU.chromosome_8.1708",0.309913765212206,0.690086234787794,0.971720613046562,163,-21.99,2,18,"968 988",16,"87.50%","87.50%",16,"CDS"
"1741","Cluster_1192","evm.TU.chromosome_8.1708",0.309913765212206,0.690086234787794,0.971720613046562,163,-25.81,2,21,"2050 2074",22,"72.73%","77.27%",19,"CDS"
"1742","Cluster_1192","evm.TU.chromosome_8.1709",0.469363188656581,0.530636811343419,0.954121030922152,163,-21.99,2,18,"866 886",16,"87.50%","87.50%",16,"CDS"
"1743","Cluster_2003","evm.TU.chromosome_11.2802",0.714831459103687,0.285168540896312,0.916976649933009,157,-24.39,2,20,"964 990",23,"73.91%","73.91%",18,"3'UTR"
"1744","Cluster_1453","evm.TU.chromosome_14.5099",-0.284711242871163,0.715288757128837,0.974635104664903,153,-20.83,2,20,"865 885",18,"72.22%","77.78%",18,"3'UTR"
"1745","Cluster_2003","evm.TU.chromosome_14.5096",-0.864270063468657,0.135729936531343,0.898703571176249,156,-27.25,2,20,"2442 2465",21,"76.19%","76.19%",18,"CDS"
"1746","Cluster_3331","evm.TU.chromosome_14.5096",-0.892987891636742,0.107012108363258,0.898616993877991,165,-25.25,2,20,"3850 3870",18,"77.78%","88.89%",18,"CDS"
"1747","Cluster_3337","evm.TU.chromosome_14.5096",0.984542911919405,0.0154570880805945,0.86039897557917,165,-25.25,2,20,"3850 3870",18,"77.78%","88.89%",18,"CDS"
"1748","Cluster_3338","evm.TU.chromosome_14.5096",0.984542911919406,0.0154570880805944,0.86039897557917,165,-25.25,2,20,"3850 3870",18,"77.78%","88.89%",18,"CDS"
"1749","Cluster_9082","evm.TU.chromosome_14.5096",0.795044684318563,0.204955315681437,0.906247607922751,163,-22.94,2,21,"4992 5014",20,"75.00%","80.00%",19,"CDS"
"1750","Cluster_9082","evm.TU.chromosome_14.5097",0.404463067591215,0.595536932408785,0.962144424280572,161,-21.57,2,19,"574 596",18,"77.78%","83.33%",17,"CDS"
