"","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","start","end","subject_start_end","total_bp_shared","query_similar","subject_similar","interaction_length","binding_type"
"3420","Cluster_3293","evm.TU.chromosome_6.2402",0.649102384260481,0.350897615739519,0.849499078805115,156,-21.38,2,20,"274 294",19,"73.68%","84.21%",18,"CDS"
"3421","Cluster_3037","evm.TU.chromosome_6.2400",-0.802487854557872,0.197512145442128,0.83275037842913,156,-20.02,2,20,"189 207",18,"72.22%","83.33%",18,"CDS"
"3422","Cluster_137","evm.TU.chromosome_7.1661",-0.221901447452906,0.778098552547094,0.949569195421982,146,-21.57,2,21,"131 154",21,"66.67%","71.43%",19,"3'UTR"
"3423","Cluster_4425","evm.TU.chromosome_7.1661",-0.411943827612012,0.588056172387988,0.896820021524392,152,-20.78,2,20,"938 959",19,"73.68%","78.95%",18,"CDS"
"3424","Cluster_1453","evm.TU.chromosome_13.4132",0.885161402272377,0.114838597727623,0.83275037842913,160,-23.24,2,19,"449 469",17,"76.47%","88.24%",17,"CDS"
"3425","Cluster_492","evm.TU.chromosome_13.4134",0.0275285002425407,0.972471499757459,0.994562308739119,158,-20.37,2,20,"982 1005",20,"70.00%","80.00%",18,"CDS"
"3426","Cluster_508","evm.TU.chromosome_13.4134",-0.763905985039046,0.236094014960954,0.83275037842913,161,-20.11,2,21,"991 1010",19,"78.95%","78.95%",19,"CDS"
"3427","Cluster_1453","evm.TU.chromosome_7.516",0.857770613582383,0.142229386417617,0.83275037842913,165,-21.85,2,19,"65 87",18,"77.78%","88.89%",17,"CDS"
"3428","Cluster_1453","evm.TU.chromosome_7.516",0.857770613582383,0.142229386417617,0.83275037842913,168,-20.87,2,21,"10 31",19,"73.68%","84.21%",19,"CDS"
"3429","Cluster_3037","evm.TU.chromosome_7.510",0.36451765283825,0.63548234716175,0.909653765324048,163,-21.8,2,20,"1000 1020",18,"72.22%","83.33%",18,"CDS"
"3430","Cluster_3730","evm.TU.chromosome_13.2291",-0.829272024026578,0.170727975973422,0.83275037842913,162,-21.26,2,21,"4034 4057",21,"76.19%","80.95%",19,"CDS"
"3431","Cluster_4806","evm.TU.chromosome_10.850",0.994053658091041,0.00594634190895869,0.83275037842913,168,-23.01,2,21,"93 114",19,"73.68%","84.21%",19,"3'UTR"
"3432","Cluster_998","evm.TU.chromosome_4.2500",0.163237204492347,0.836762795507653,0.964709466290411,175,-23.65,2,20,"1328 1348",18,"83.33%","88.89%",18,"CDS"
"3433","Cluster_492","evm.TU.chromosome_4.2503",0.0334422574805765,0.966557742519423,0.993234919578261,179,-30.23,2,21,"405 427",20,"85.00%","90.00%",19,"CDS"
"3434","Cluster_1452","evm.TU.chromosome_11.2444",0.532701521103533,0.467298478896467,0.87292125898128,149,-20.23,2,20,"947 971",21,"71.43%","71.43%",18,"3'UTR"
"3435","Cluster_1663","evm.TU.chromosome_7.1669",0.280710175594626,0.719289824405374,0.935381436252142,164,-25.38,2,21,"2199 2220",19,"73.68%","78.95%",19,"CDS"
"3436","Cluster_3889","evm.TU.chromosome_14.3910",0.124043406698414,0.875956593301586,0.972592455507528,154,-20.23,2,20,"374 395",19,"68.42%","78.95%",18,"CDS"
"3437","Cluster_3423","evm.TU.chromosome_11.1935",-0.669310663672722,0.330689336327278,0.845409480317257,170,-21.55,2,19,"136 157",17,"82.35%","88.24%",17,"CDS"
"3438","Cluster_996","evm.TU.chromosome_2.1264",-0.607330588238333,0.392669411761667,0.859430114459404,158,-20.33,2,20,"2396 2418",20,"75.00%","75.00%",18,"CDS"
"3439","Cluster_137","evm.TU.chromosome_5.495",-0.718359779115852,0.281640220884148,0.838354040557788,172,-22.62,2,21,"246 267",19,"78.95%","84.21%",19,"CDS"
"3440","Cluster_1192","evm.TU.chromosome_5.493",-0.713411209091139,0.286588790908861,0.839566225035014,169,-20.92,2,19,"677 699",18,"83.33%","88.89%",17,"CDS"
"3441","Cluster_4425","evm.TU.chromosome_5.492",-0.9918188030592,0.00818119694079955,0.83275037842913,146,-21.22,2,19,"32 53",17,"58.82%","76.47%",17,"CDS"
"3442","Cluster_3406","evm.TU.chromosome_1.1598",0.4450912901272,0.5549087098728,0.88993296966646,159,-25.46,2,20,"2866 2884",18,"77.78%","83.33%",18,"CDS"
"3443","Cluster_4646","evm.TU.chromosome_5.499",0.879779024859415,0.120220975140585,0.83275037842913,169,-20.6,2,18,"1862 1883",16,"81.25%","93.75%",16,"CDS"
"3444","Cluster_4425","evm.TU.chromosome_13.2968",-0.57813078857855,0.42186921142145,0.864178381246496,157,-23.69,2,16,"3054 3074",14,"85.71%","92.86%",14,"CDS"
"3445","Cluster_1473","evm.TU.chromosome_13.2966",-0.477394812873986,0.522605187126014,0.888343213869238,184,-31.49,2,21,"753 774",19,"89.47%","89.47%",19,"3'UTR"
"3446","Cluster_1473","evm.TU.chromosome_13.2967",-0.0265903416126168,0.973409658387383,0.99479777490553,184,-31.49,2,21,"753 774",19,"89.47%","89.47%",19,"3'UTR"
"3447","Cluster_4425","evm.TU.chromosome_13.2965",-0.662695361661291,0.337304638338709,0.846095696629263,158,-20.98,2,20,"1195 1219",21,"66.67%","80.95%",18,"CDS"
"3448","Cluster_4831","evm.TU.chromosome_13.2965",0.267617351082127,0.732382648917873,0.938475141884347,154,-21.2,2,20,"169 191",19,"73.68%","73.68%",18,"CDS"
"3449","Cluster_996","evm.TU.chromosome_5.721",-0.837696778657352,0.162303221342648,0.83275037842913,170,-24.45,2,20,"233 256",21,"80.95%","80.95%",18,"CDS"
"3450","Cluster_137","evm.TU.chromosome_14.467",0.830621890847567,0.169378109152433,0.83275037842913,168,-24.03,2,21,"686 707",19,"73.68%","84.21%",19,"3'UTR"
"3451","Cluster_998","evm.TU.chromosome_14.463",-0.0973245312921845,0.902675468707816,0.978301795482625,166,-20.64,2,19,"110 130",17,"82.35%","82.35%",17,"CDS"
"3452","Cluster_4831","evm.TU.chromosome_14.5982",-0.495235478668786,0.504764521331214,0.883594684820702,146,-20.56,2,19,"114 135",17,"64.71%","70.59%",17,"CDS"
"3453","Cluster_860","evm.TU.chromosome_5.1273",-0.838016619598637,0.161983380401363,0.83275037842913,155,-20.65,2,21,"3127 3144",19,"73.68%","78.95%",19,"CDS"
"3454","Cluster_4806","evm.TU.chromosome_14.1401",-0.181129370416783,0.818870629583217,0.960152407577751,166,-20.02,2,21,"698 718",19,"78.95%","84.21%",19,"CDS"
"3455","Cluster_3331","evm.TU.chromosome_14.1404",-0.642869181720035,0.357130818279965,0.851481695359842,162,-20.04,2,19,"253 274",17,"70.59%","88.24%",17,"3'UTR"
"3456","Cluster_3337","evm.TU.chromosome_14.1404",-0.629801971390214,0.370198028609786,0.853571767661818,162,-20.04,2,19,"253 274",17,"70.59%","88.24%",17,"3'UTR"
"3457","Cluster_3338","evm.TU.chromosome_14.1404",-0.610033140395662,0.389966859604338,0.858997786874009,162,-20.04,2,19,"253 274",17,"70.59%","88.24%",17,"3'UTR"
"3458","Cluster_3293","evm.TU.chromosome_14.6757",0.0501648671924407,0.949835132807559,0.989194359659126,165,-23.3,2,19,"118 139",18,"83.33%","83.33%",17,"CDS"
"3459","Cluster_4831","evm.TU.chromosome_14.6757",0.333162610548903,0.666837389451097,0.919112174521067,165,-29.32,2,21,"1077 1099",21,"76.19%","85.71%",19,"CDS"
"3460","Cluster_3293","evm.TU.chromosome_8.219",0.426458821737411,0.573541178262589,0.894160537395107,169,-23.91,2,20,"10 29",18,"83.33%","88.89%",18,"CDS"
"3461","Cluster_1453","evm.TU.chromosome_8.210",0.271163905465688,0.728836094534312,0.937445776510925,154,-21.2,2,18,"4244 4266",18,"77.78%","83.33%",16,"CDS"
"3462","Cluster_1473","evm.TU.chromosome_8.210",-0.829087412370112,0.170912587629888,0.83275037842913,157,-20.23,2,19,"3864 3888",20,"70.00%","80.00%",17,"CDS"
"3463","Cluster_4425","evm.TU.chromosome_8.210",-0.933111958281524,0.0668880417184757,0.83275037842913,155,-20.32,2,16,"10495 10516",14,"78.57%","85.71%",14,"CDS"
"3464","Cluster_9000","evm.TU.chromosome_8.210",-0.774218177573302,0.225781822426698,0.83275037842913,155,-21.24,2,21,"3377 3399",20,"65.00%","80.00%",19,"CDS"
"3465","Cluster_3037","evm.TU.chromosome_8.214",0.081080776701596,0.918919223298404,0.981953631789875,156,-20.49,2,18,"975 997",18,"77.78%","77.78%",16,"3'UTR"
"3466","Cluster_4831","evm.TU.chromosome_4.765",0.722215853971608,0.277784146028392,0.837996043853888,155,-20.3,2,16,"93 114",14,"78.57%","85.71%",14,"CDS"
"3467","Cluster_4646","evm.TU.chromosome_4.766",0.730783775724083,0.269216224275917,0.836584722142556,169,-23.22,2,21,"213 232",19,"78.95%","89.47%",19,"CDS"
"3468","Cluster_1453","evm.TU.chromosome_8.2332",0.461288235256212,0.538711764743788,0.88993296966646,174,-32.69,2,21,"332 355",21,"80.95%","90.48%",19,"CDS"
"3469","Cluster_9000","evm.TU.chromosome_4.760",-0.507613158108218,0.492386841891782,0.879624124278012,162,-21.31,2,21,"216 236",19,"73.68%","84.21%",19,"CDS"
"3470","Cluster_860","evm.TU.chromosome_4.762",-0.8498852509569,0.1501147490431,0.83275037842913,151,-20.58,2,20,"383 401",18,"72.22%","77.78%",18,"3'UTR"
"3471","Cluster_4646","evm.TU.chromosome_6.2361",0.664634315258377,0.335365684741623,0.845667149244614,165,-21.31,2,20,"1992 2012",18,"77.78%","88.89%",18,"CDS"
"3472","Cluster_1453","evm.TU.chromosome_6.2366",0.680133226411219,0.319866773588781,0.842930958584572,169,-22.05,2,18,"285 306",16,"81.25%","93.75%",16,"3'UTR"
"3473","Cluster_30","evm.TU.chromosome_6.2365",-0.921769683184395,0.078230316815605,0.83275037842913,163,-24.47,2,21,"777 803",24,"70.83%","75.00%",19,"3'UTR"
"3474","Cluster_3037","evm.TU.chromosome_6.2364",0.987089187211305,0.0129108127886948,0.83275037842913,145,-20.21,2,20,"1322 1350",26,"65.38%","65.38%",18,"CDS"
"3475","Cluster_4425","evm.TU.chromosome_6.2364",-0.361574270071989,0.638425729928011,0.910255956743713,154,-20.17,2,19,"2462 2482",18,"77.78%","83.33%",17,"CDS"
"3476","Cluster_4425","evm.TU.chromosome_10.441",0.796852390965066,0.203147609034934,0.83275037842913,166,-23.31,2,19,"155 176",17,"76.47%","88.24%",17,"3'UTR"
"3477","Cluster_4425","evm.TU.chromosome_10.441",0.796852390965066,0.203147609034934,0.83275037842913,148,-20.76,2,21,"820 839",19,"68.42%","78.95%",19,"CDS"
"3478","Cluster_137","evm.TU.chromosome_10.440",-0.218843754387999,0.781156245612001,0.950488158687658,146,-23.72,2,15,"486 507",13,"76.92%","76.92%",13,"CDS"
"3479","Cluster_3331","evm.TU.chromosome_10.443",-0.586475271952621,0.413524728047379,0.862762608581223,152,-20.79,2,18,"4471 4494",18,"72.22%","77.78%",16,"CDS"
"3480","Cluster_3337","evm.TU.chromosome_10.443",-0.603444505867374,0.396555494132626,0.860334315196748,152,-20.79,2,18,"4471 4494",18,"72.22%","77.78%",16,"CDS"
"3481","Cluster_3338","evm.TU.chromosome_10.443",-0.621917282558599,0.378082717441401,0.855510345483987,152,-20.79,2,18,"4471 4494",18,"72.22%","77.78%",16,"CDS"
"3482","Cluster_3406","evm.TU.chromosome_10.443",0.930774253266096,0.0692257467339039,0.83275037842913,160,-23.52,2,21,"886 905",19,"78.95%","84.21%",19,"CDS"
"3483","Cluster_3730","evm.TU.chromosome_10.443",-0.143663221882181,0.856336778117819,0.967710932786089,147,-20.52,2,21,"3068 3093",23,"60.87%","69.57%",19,"CDS"
"3484","Cluster_4754","evm.TU.chromosome_10.449",0.117804602853721,0.882195397146279,0.973869408867798,162,-22.27,2,21,"807 830",21,"76.19%","80.95%",19,"CDS"
"3485","Cluster_1473","evm.TU.chromosome_8.1154",0.648656000110172,0.351343999889828,0.849499078805115,164,-20.42,2,18,"659 681",17,"82.35%","88.24%",16,"CDS"
"3486","Cluster_508","evm.TU.chromosome_1.651",0.079060811410434,0.920939188589566,0.982437502890761,158,-21.95,2,21,"930 958",26,"69.23%","73.08%",19,"CDS"
"3487","Cluster_2097","evm.TU.chromosome_1.651",0.349781964493395,0.650218035506605,0.913184441949495,162,-21.55,2,21,"1527 1550",21,"71.43%","85.71%",19,"CDS"
"3488","Cluster_9000","evm.TU.chromosome_1.651",0.179473791228836,0.820526208771164,0.960564878940027,164,-20.06,2,21,"2165 2186",19,"73.68%","78.95%",19,"CDS"
"3489","Cluster_9082","evm.TU.chromosome_1.653",0.216787504558802,0.783212495441198,0.951118084014591,170,-20.97,2,20,"1428 1450",19,"84.21%","84.21%",18,"CDS"
"3490","Cluster_4425","evm.TU.chromosome_4.1443",-0.854748740438563,0.145251259561438,0.83275037842913,163,-25.41,2,17,"162 184",16,"87.50%","87.50%",15,"CDS"
"3491","Cluster_9000","evm.TU.chromosome_6.19",-0.792698490029688,0.207301509970312,0.83275037842913,167,-20.89,2,21,"1708 1730",20,"75.00%","85.00%",19,"CDS"
"3492","Cluster_4696","evm.TU.chromosome_6.15",-0.0423869180046648,0.957613081995335,0.991081250475436,162,-22.44,2,21,"1560 1583",21,"71.43%","85.71%",19,"CDS"
"3493","Cluster_4831","evm.TU.chromosome_6.15",0.541208328877099,0.458791671122901,0.870238077838169,159,-20.76,2,21,"1494 1516",20,"75.00%","75.00%",19,"CDS"
"3494","Cluster_1453","evm.TU.chromosome_6.14",0.794619265104952,0.205380734895048,0.83275037842913,147,-21.47,2,21,"804 828",22,"63.64%","68.18%",19,"CDS"
"3495","Cluster_2097","evm.TU.chromosome_6.12",0.562858313825074,0.437141686174926,0.866747273907216,162,-21.79,2,21,"987 1007",19,"78.95%","78.95%",19,"CDS"
"3496","Cluster_3037","evm.TU.chromosome_12.1617",0.821750455057861,0.178249544942139,0.83275037842913,157,-21.55,2,20,"593 612",18,"72.22%","83.33%",18,"CDS"
"3497","Cluster_4831","evm.TU.chromosome_12.1618",0.559035852836722,0.440964147163278,0.867506740403483,155,-20.36,2,21,"6259 6282",21,"71.43%","71.43%",19,"CDS"
"3498","Cluster_492","evm.TU.chromosome_13.733",-0.83725899897098,0.16274100102902,0.83275037842913,159,-21.06,2,21,"3160 3182",20,"70.00%","80.00%",19,"CDS"
"3499","Cluster_508","evm.TU.chromosome_13.733",0.5856795792541,0.4143204207459,0.862775889325668,176,-23.34,2,21,"1245 1266",19,"73.68%","94.74%",19,"CDS"
"3500","Cluster_1192","evm.TU.chromosome_6.998",0.61755327768414,0.38244672231586,0.855889287879292,164,-21.84,2,21,"738 759",19,"73.68%","78.95%",19,"3'UTR"
"3501","Cluster_1411","evm.TU.chromosome_6.998",-0.122181490267942,0.877818509732058,0.9730431311404,160,-21.88,2,21,"829 850",19,"68.42%","78.95%",19,"CDS"
"3502","Cluster_3406","evm.TU.chromosome_9.2846",0.928558946948051,0.0714410530519493,0.83275037842913,158,-24.53,2,17,"2826 2846",15,"86.67%","86.67%",15,"CDS"
"3503","Cluster_9000","evm.TU.chromosome_4.17",-0.443590845959576,0.556409154040423,0.88993296966646,159,-20.59,2,18,"1189 1209",16,"81.25%","87.50%",16,"CDS"
"3504","Cluster_860","evm.TU.chromosome_4.13",-0.715755495912645,0.284244504087355,0.838983963240678,180,-25.15,2,21,"133 154",19,"84.21%","89.47%",19,"CDS"
"3505","Cluster_4831","evm.TU.chromosome_4.13",-0.286267057894612,0.713732942105388,0.933462929780877,160,-20.79,2,21,"912 933",19,"68.42%","78.95%",19,"3'UTR"
"3506","Cluster_5061","evm.TU.chromosome_4.12",-0.772570962408846,0.227429037591154,0.83275037842913,167,-28.27,2,21,"1415 1438",21,"66.67%","90.48%",19,"CDS"
"3507","Cluster_3044","evm.TU.chromosome_4.19",-0.756044225161162,0.243955774838838,0.832755173148279,175,-22.15,2,21,"16 38",20,"80.00%","90.00%",19,"CDS"
"3508","Cluster_3331","evm.TU.chromosome_7.1739",-0.964659672693933,0.0353403273060665,0.83275037842913,148,-21.02,2,18,"600 627",22,"63.64%","72.73%",16,"CDS"
"3509","Cluster_3331","evm.TU.chromosome_7.1739",-0.964659672693933,0.0353403273060665,0.83275037842913,171,-22.39,2,21,"146 168",20,"80.00%","85.00%",19,"CDS"
"3510","Cluster_3337","evm.TU.chromosome_7.1739",-0.963191337946962,0.0368086620530379,0.83275037842913,148,-21.02,2,18,"600 627",22,"63.64%","72.73%",16,"CDS"
"3511","Cluster_3337","evm.TU.chromosome_7.1739",-0.963191337946962,0.0368086620530379,0.83275037842913,171,-22.39,2,21,"146 168",20,"80.00%","85.00%",19,"CDS"
"3512","Cluster_3338","evm.TU.chromosome_7.1739",-0.955526796769904,0.0444732032300958,0.83275037842913,148,-21.02,2,18,"600 627",22,"63.64%","72.73%",16,"CDS"
"3513","Cluster_3338","evm.TU.chromosome_7.1739",-0.955526796769904,0.0444732032300958,0.83275037842913,171,-22.39,2,21,"146 168",20,"80.00%","85.00%",19,"CDS"
"3514","Cluster_4044","evm.TU.chromosome_7.1739",0.823045362726766,0.176954637273234,0.83275037842913,174,-27.54,2,21,"5289 5312",21,"80.95%","90.48%",19,"CDS"
"3515","Cluster_4696","evm.TU.chromosome_7.1739",-0.918266100441125,0.0817338995588754,0.83275037842913,161,-22.06,2,16,"1953 1973",14,"92.86%","92.86%",14,"CDS"
"3516","Cluster_9082","evm.TU.chromosome_9.2844",0.177928009393039,0.822071990606961,0.960678032305719,154,-20.25,2,21,"1146 1171",23,"69.57%","73.91%",19,"CDS"
"3517","Cluster_3889","evm.TU.chromosome_7.1905",0.627860084730178,0.372139915269822,0.85398055900326,164,-21.58,2,19,"88 107",17,"82.35%","88.24%",17,"3'UTR"
"3518","Cluster_1453","evm.TU.chromosome_7.1730",0.0586179777553294,0.941382022244671,0.987741808890072,167,-22.12,2,21,"736 760",22,"77.27%","77.27%",19,"CDS"
"3519","Cluster_5061","evm.TU.chromosome_7.1730",-0.223451884105487,0.776548115894513,0.949569195421982,158,-21.11,2,21,"421 448",25,"72.00%","72.00%",19,"3'UTR"
"3520","Cluster_2097","evm.TU.chromosome_7.1909",0.682351133578745,0.317648866421255,0.842794376874429,159,-22.96,2,21,"891 915",22,"68.18%","77.27%",19,"CDS"
"3521","Cluster_4425","evm.TU.chromosome_7.1909",-0.411943827612012,0.588056172387988,0.896820021524392,157,-22.25,2,21,"135 154",19,"73.68%","78.95%",19,"CDS"
"3522","Cluster_1453","evm.TU.chromosome_10.1029",0.423782289426097,0.576217710573903,0.894502824150427,165,-21.85,2,19,"68 90",18,"77.78%","88.89%",17,"3'UTR"
"3523","Cluster_1453","evm.TU.chromosome_10.1029",0.423782289426097,0.576217710573903,0.894502824150427,167,-21.79,2,20,"14 35",18,"72.22%","88.89%",18,"3'UTR"
"3524","Cluster_998","evm.TU.chromosome_3.1763",0.110115859581326,0.889884140418674,0.975159707314425,160,-20.79,2,20,"572 590",18,"72.22%","88.89%",18,"CDS"
"3525","Cluster_4640","evm.TU.chromosome_3.1763",-0.770320227733657,0.229679772266343,0.83275037842913,172,-23.97,2,17,"846 867",15,"93.33%","93.33%",15,"CDS"
"3526","Cluster_1452","evm.TU.chromosome_3.1765",0.911767482238861,0.088232517761139,0.83275037842913,176,-29.67,2,21,"389 410",19,"78.95%","89.47%",19,"3'UTR"
"3527","Cluster_2097","evm.TU.chromosome_3.1766",-0.0171833665871922,0.982816633412808,0.996476033398349,154,-21.75,2,21,"546 570",22,"63.64%","81.82%",19,"CDS"
"3528","Cluster_4806","evm.TU.chromosome_3.1766",0.129331531362836,0.870668468637164,0.971241393636568,164,-21.68,2,21,"688 709",19,"68.42%","84.21%",19,"CDS"
"3529","Cluster_492","evm.TU.chromosome_14.141",0.111764874685292,0.888235125314707,0.97472084556106,152,-21.44,2,21,"3214 3232",19,"68.42%","78.95%",19,"CDS"
"3530","Cluster_1453","evm.TU.chromosome_14.142",0.892893240070471,0.107106759929529,0.83275037842913,155,-20.72,2,20,"247 268",18,"66.67%","77.78%",18,"CDS"
"3531","Cluster_1765","evm.TU.chromosome_14.142",-0.781819090984951,0.218180909015049,0.83275037842913,161,-20.68,2,20,"723 743",18,"77.78%","83.33%",18,"CDS"
"3532","Cluster_3406","evm.TU.chromosome_2.373",0.182841952002362,0.817158047997638,0.959808374543119,159,-22.04,2,21,"1234 1256",20,"70.00%","80.00%",19,"CDS"
"3533","Cluster_3293","evm.TU.chromosome_6.595",0.500058776929538,0.499941223070462,0.881942775571224,155,-20.69,2,19,"85 103",17,"76.47%","82.35%",17,"CDS"
"3534","Cluster_137","evm.TU.chromosome_6.591",-0.841499325696783,0.158500674303217,0.83275037842913,167,-21.22,2,20,"2046 2067",18,"77.78%","83.33%",18,"CDS"
"3535","Cluster_4831","evm.TU.chromosome_6.591",0.224926623435031,0.775073376564969,0.949275414508425,151,-21.39,2,20,"1584 1605",18,"66.67%","72.22%",18,"CDS"
"3536","Cluster_4696","evm.TU.chromosome_13.1859",-0.501403138982204,0.498596861017796,0.881483499855757,159,-20.98,2,19,"14 33",17,"76.47%","88.24%",17,"3'UTR"
"3537","Cluster_4831","evm.TU.chromosome_13.1858",0.20410241020868,0.79589758979132,0.954335678333211,159,-24.42,2,21,"3019 3041",20,"75.00%","75.00%",19,"CDS"
"3538","Cluster_4831","evm.TU.chromosome_13.886",0.82645042596165,0.17354957403835,0.83275037842913,148,-21.4,2,21,"6352 6375",22,"68.18%","77.27%",19,"CDS"
"3539","Cluster_4831","evm.TU.chromosome_13.886",0.82645042596165,0.17354957403835,0.83275037842913,154,-20.87,2,20,"2846 2868",19,"68.42%","78.95%",18,"CDS"
"3540","Cluster_995","evm.TU.chromosome_13.887",0.348093174135444,0.651906825864556,0.913763347541825,157,-21.37,2,16,"557 580",16,"87.50%","87.50%",14,"CDS"
"3541","Cluster_137","evm.TU.chromosome_13.883",-0.721327802287618,0.278672197712382,0.838096391217235,152,-20.11,2,21,"454 475",19,"63.16%","73.68%",19,"CDS"
"3542","Cluster_9205","evm.TU.chromosome_5.2240",-0.283980060067356,0.716019939932644,0.934275722427584,158,-20.85,2,21,"402 422",19,"73.68%","78.95%",19,"CDS"
"3543","Cluster_3044","evm.TU.chromosome_5.2249",0.0506099830153424,0.949390016984658,0.989103320435278,156,-20.84,2,21,"632 653",19,"63.16%","78.95%",19,"CDS"
"3544","Cluster_3293","evm.TU.chromosome_4.2075",-0.214154548185722,0.785845451814278,0.951845978445902,146,-20.56,2,20,"609 632",21,"66.67%","66.67%",18,"3'UTR"
"3545","Cluster_9000","evm.TU.chromosome_4.559",0.649074661805494,0.350925338194506,0.849499078805115,169,-20.16,2,20,"461 484",20,"80.00%","90.00%",18,"3'UTR"
"3546","Cluster_995","evm.TU.chromosome_4.557",-0.816777839656139,0.183222160343861,0.83275037842913,163,-20.75,2,21,"758 781",21,"76.19%","76.19%",19,"3'UTR"
"3547","Cluster_1473","evm.TU.chromosome_4.552",0.928977702338507,0.0710222976614934,0.83275037842913,167,-21.77,2,21,"176 198",20,"75.00%","85.00%",19,"CDS"
"3548","Cluster_1192","evm.TU.chromosome_13.383",-0.47352829275053,0.52647170724947,0.888854454896604,157,-21.14,2,20,"431 451",18,"72.22%","83.33%",18,"CDS"
