"","mRNA","GO","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"1618","evm.TU.chromosome_8.2645","GO:0001843","neural tube closure",177,50,39.44,0.00095,"Biological Processes",0.282485875706215
"1619","evm.TU.chromosome_8.757","GO:0030198","extracellular matrix organization",309,82,68.86,0.00103,"Biological Processes",0.26537216828479
"1620","evm.TU.chromosome_8.257","GO:0007368","determination of left/right symmetry",126,48,28.08,0.00022,"Biological Processes",0.380952380952381
"1621","evm.TU.chromosome_8.259","GO:0007368","determination of left/right symmetry",126,48,28.08,0.00022,"Biological Processes",0.380952380952381
"1622","evm.TU.chromosome_8.259","GO:0007507","heart development",594,172,132.36,0.00014,"Biological Processes",0.28956228956229
"1623","evm.TU.chromosome_8.259","GO:0001822","kidney development",345,96,76.88,0.0016,"Biological Processes",0.278260869565217
"1624","evm.TU.chromosome_8.259","GO:0043043","peptide biosynthetic process",43,17,9.58,0.00177,"Biological Processes",0.395348837209302
"1625","evm.TU.chromosome_8.2451","GO:0016579","protein deubiquitination",126,43,28.08,0.00148,"Biological Processes",0.341269841269841
"1626","evm.TU.chromosome_8.2451","GO:0016579","protein deubiquitination",126,43,28.08,0.00148,"Biological Processes",0.341269841269841
"1627","evm.TU.chromosome_8.2458","GO:0008543","fibroblast growth factor receptor signaling pathway",209,87,46.57,4.1e-11,"Biological Processes",0.416267942583732
"1628","evm.TU.chromosome_8.2458","GO:0007507","heart development",594,172,132.36,0.00014,"Biological Processes",0.28956228956229
"1629","evm.TU.chromosome_8.1978","GO:0007507","heart development",594,172,132.36,0.00014,"Biological Processes",0.28956228956229
"1630","evm.TU.chromosome_8.358","GO:0007507","heart development",594,172,132.36,0.00014,"Biological Processes",0.28956228956229
"1631","evm.TU.chromosome_8.129","GO:0008543","fibroblast growth factor receptor signaling pathway",209,87,46.57,4.1e-11,"Biological Processes",0.416267942583732
"1632","evm.TU.chromosome_8.1195","GO:0007346","regulation of mitotic cell cycle",409,130,91.14,0.00096,"Biological Processes",0.317848410757946
"1633","evm.TU.chromosome_8.1195","GO:0016032","viral process",343,107,76.43,1.6e-05,"Biological Processes",0.311953352769679
"1634","evm.TU.chromosome_8.1011","GO:0048813","dendrite morphogenesis",135,59,30.08,0.00156,"Biological Processes",0.437037037037037
"1635","evm.TU.chromosome_8.2491","GO:0016579","protein deubiquitination",126,43,28.08,0.00148,"Biological Processes",0.341269841269841
"1636","evm.TU.chromosome_8.2662","GO:0090263","positive regulation of canonical Wnt signaling path...",82,38,18.27,1.2e-06,"Biological Processes",0.463414634146341
"1637","evm.TU.chromosome_8.2664","GO:0090263","positive regulation of canonical Wnt signaling path...",82,38,18.27,1.2e-06,"Biological Processes",0.463414634146341
"1638","evm.TU.chromosome_8.1682","GO:0007049","cell cycle",1393,440,310.41,0.00054,"Biological Processes",0.31586503948313
"1639","evm.TU.chromosome_8.1682","GO:0051301","cell division",624,192,139.05,9.8e-05,"Biological Processes",0.307692307692308
"1640","evm.TU.chromosome_8.224","GO:0016045","detection of bacterium",18,7,4.01,0.00224,"Biological Processes",0.388888888888889
"1641","evm.TU.chromosome_8.2007","GO:0030198","extracellular matrix organization",309,82,68.86,0.00103,"Biological Processes",0.26537216828479
"1642","evm.TU.chromosome_8.423","GO:0030198","extracellular matrix organization",309,82,68.86,0.00103,"Biological Processes",0.26537216828479
"1643","evm.TU.chromosome_8.167","GO:0042531","positive regulation of tyrosine phosphorylation of ...",31,15,6.91,0.00121,"Biological Processes",0.483870967741935
"1644","evm.TU.chromosome_8.1430","GO:0030198","extracellular matrix organization",309,82,68.86,0.00103,"Biological Processes",0.26537216828479
"1645","evm.TU.chromosome_8.1771","GO:0007507","heart development",594,172,132.36,0.00014,"Biological Processes",0.28956228956229
"1646","evm.TU.chromosome_8.1771","GO:0002040","sprouting angiogenesis",110,33,24.51,0.00254,"Biological Processes",0.3
"1647","evm.TU.chromosome_8.1771","GO:0007169","cell surface receptor protein tyrosine kinase signa...",608,215,135.48,0.00104,"Biological Processes",0.353618421052632
"1648","evm.TU.chromosome_9.486","GO:0099139","cheating during chimeric sorocarp development",36,16,8.02,0.00255,"Biological Processes",0.444444444444444
"1649","evm.TU.chromosome_9.486","GO:0000281","mitotic cytokinesis",108,36,24.07,0.00274,"Biological Processes",0.333333333333333
"1650","evm.TU.chromosome_9.486","GO:0006470","protein dephosphorylation",110,41,24.51,0.00188,"Biological Processes",0.372727272727273
"1651","evm.TU.chromosome_9.2822","GO:0016579","protein deubiquitination",126,43,28.08,0.00148,"Biological Processes",0.341269841269841
"1652","evm.TU.chromosome_9.2266","GO:0010172","embryonic body morphogenesis",104,63,23.17,2.8e-17,"Biological Processes",0.605769230769231
"1653","evm.TU.chromosome_9.2266","GO:0008543","fibroblast growth factor receptor signaling pathway",209,87,46.57,4.1e-11,"Biological Processes",0.416267942583732
"1654","evm.TU.chromosome_9.2266","GO:0000082","G1/S transition of mitotic cell cycle",201,82,44.79,6.2e-12,"Biological Processes",0.407960199004975
"1655","evm.TU.chromosome_9.2266","GO:0035278","miRNA-mediated gene silencing by inhibition of tran...",119,66,26.52,3.5e-15,"Biological Processes",0.554621848739496
"1656","evm.TU.chromosome_9.2266","GO:0010586","miRNA metabolic process",152,74,33.87,1.1e-15,"Biological Processes",0.486842105263158
"1657","evm.TU.chromosome_9.2266","GO:0021915","neural tube development",364,131,81.11,3.7e-13,"Biological Processes",0.35989010989011
"1658","evm.TU.chromosome_9.2266","GO:0051865","protein autoubiquitination",207,92,46.13,1.9e-12,"Biological Processes",0.444444444444444
"1659","evm.TU.chromosome_9.2266","GO:0060964","regulation of miRNA-mediated gene silencing",141,75,31.42,3.2e-16,"Biological Processes",0.531914893617021
"1660","evm.TU.chromosome_9.2266","GO:2000177","regulation of neural precursor cell proliferation",168,83,37.44,1.8e-15,"Biological Processes",0.494047619047619
"1661","evm.TU.chromosome_9.2266","GO:0072089","stem cell proliferation",148,71,32.98,8.9e-15,"Biological Processes",0.47972972972973
"1662","evm.TU.chromosome_9.1216","GO:0032211","negative regulation of telomere maintenance via tel...",52,21,11.59,0.00253,"Biological Processes",0.403846153846154
"1663","evm.TU.chromosome_9.400","GO:0099139","cheating during chimeric sorocarp development",36,16,8.02,0.00255,"Biological Processes",0.444444444444444
"1664","evm.TU.chromosome_9.400","GO:0000281","mitotic cytokinesis",108,36,24.07,0.00274,"Biological Processes",0.333333333333333
"1665","evm.TU.chromosome_9.400","GO:0006470","protein dephosphorylation",110,41,24.51,0.00188,"Biological Processes",0.372727272727273
"1666","evm.TU.chromosome_9.1984","GO:0007157","heterophilic cell-cell adhesion via plasma membrane...",78,31,17.38,0.00038,"Biological Processes",0.397435897435897
"1667","evm.TU.chromosome_9.1984","GO:0050775","positive regulation of dendrite morphogenesis",32,16,7.13,0.00044,"Biological Processes",0.5
"1668","evm.TU.chromosome_9.1984","GO:0051965","positive regulation of synapse assembly",82,30,18.27,0.00098,"Biological Processes",0.365853658536585
"1669","evm.TU.chromosome_9.2807","GO:0007346","regulation of mitotic cell cycle",409,130,91.14,0.00096,"Biological Processes",0.317848410757946
"1670","evm.TU.chromosome_9.1296","GO:0010172","embryonic body morphogenesis",104,63,23.17,2.8e-17,"Biological Processes",0.605769230769231
"1671","evm.TU.chromosome_9.1296","GO:0008543","fibroblast growth factor receptor signaling pathway",209,87,46.57,4.1e-11,"Biological Processes",0.416267942583732
"1672","evm.TU.chromosome_9.1296","GO:0000082","G1/S transition of mitotic cell cycle",201,82,44.79,6.2e-12,"Biological Processes",0.407960199004975
"1673","evm.TU.chromosome_9.1296","GO:0035278","miRNA-mediated gene silencing by inhibition of tran...",119,66,26.52,3.5e-15,"Biological Processes",0.554621848739496
"1674","evm.TU.chromosome_9.1296","GO:0010586","miRNA metabolic process",152,74,33.87,1.1e-15,"Biological Processes",0.486842105263158
"1675","evm.TU.chromosome_9.1296","GO:0021915","neural tube development",364,131,81.11,3.7e-13,"Biological Processes",0.35989010989011
"1676","evm.TU.chromosome_9.1296","GO:0051865","protein autoubiquitination",207,92,46.13,1.9e-12,"Biological Processes",0.444444444444444
"1677","evm.TU.chromosome_9.1296","GO:0060964","regulation of miRNA-mediated gene silencing",141,75,31.42,3.2e-16,"Biological Processes",0.531914893617021
"1678","evm.TU.chromosome_9.1296","GO:2000177","regulation of neural precursor cell proliferation",168,83,37.44,1.8e-15,"Biological Processes",0.494047619047619
"1679","evm.TU.chromosome_9.1296","GO:0072089","stem cell proliferation",148,71,32.98,8.9e-15,"Biological Processes",0.47972972972973
"1680","evm.TU.chromosome_9.2108","GO:0007507","heart development",594,172,132.36,0.00014,"Biological Processes",0.28956228956229
"1681","evm.TU.chromosome_9.1330","GO:0007049","cell cycle",1393,440,310.41,0.00054,"Biological Processes",0.31586503948313
"1682","evm.TU.chromosome_9.1330","GO:0051301","cell division",624,192,139.05,9.8e-05,"Biological Processes",0.307692307692308
"1683","evm.TU.chromosome_9.2291","GO:0060021","roof of mouth development",76,29,16.94,0.00191,"Biological Processes",0.381578947368421
"1684","evm.TU.chromosome_9.2934","GO:0001568","blood vessel development",585,177,130.36,1.1e-05,"Biological Processes",0.302564102564103
"1685","evm.TU.chromosome_9.2934","GO:0071300","cellular response to retinoic acid",82,32,18.27,0.00046,"Biological Processes",0.390243902439024
"1686","evm.TU.chromosome_9.2934","GO:0071873","response to norepinephrine",8,6,1.78,0.00224,"Biological Processes",0.75
"1687","evm.TU.chromosome_9.2934","GO:0043589","skin morphogenesis",15,11,3.34,3.7e-05,"Biological Processes",0.733333333333333
"1688","evm.TU.chromosome_9.206","GO:0048813","dendrite morphogenesis",135,59,30.08,0.00156,"Biological Processes",0.437037037037037
"1689","evm.TU.chromosome_9.206","GO:0007169","cell surface receptor protein tyrosine kinase signa...",608,215,135.48,0.00104,"Biological Processes",0.353618421052632
"1690","evm.TU.chromosome_9.206","GO:0016032","viral process",343,107,76.43,1.6e-05,"Biological Processes",0.311953352769679
"1691","evm.TU.chromosome_9.2852","GO:0007049","cell cycle",1393,440,310.41,0.00054,"Biological Processes",0.31586503948313
"1692","evm.TU.chromosome_9.2500","GO:0030162","regulation of proteolysis",272,81,60.61,0.00258,"Biological Processes",0.297794117647059
"1693","evm.TU.chromosome_9.784","GO:0007049","cell cycle",1393,440,310.41,0.00054,"Biological Processes",0.31586503948313
"1694","evm.TU.chromosome_9.784","GO:0051301","cell division",624,192,139.05,9.8e-05,"Biological Processes",0.307692307692308
"1695","evm.TU.chromosome_9.2026","GO:0006633","fatty acid biosynthetic process",99,30,22.06,0.00109,"Biological Processes",0.303030303030303
"1696","evm.TU.chromosome_9.2026","GO:0051865","protein autoubiquitination",207,92,46.13,1.9e-12,"Biological Processes",0.444444444444444
"1697","evm.TU.chromosome_9.2026","GO:0016579","protein deubiquitination",126,43,28.08,0.00148,"Biological Processes",0.341269841269841
"1698","evm.TU.chromosome_9.2504","GO:0030162","regulation of proteolysis",272,81,60.61,0.00258,"Biological Processes",0.297794117647059
"1699","evm.TU.chromosome_9.352","GO:0007156","homophilic cell adhesion via plasma membrane adhesi...",200,87,44.57,1.2e-10,"Biological Processes",0.435
"1700","evm.TU.chromosome_9.352","GO:0007156","homophilic cell adhesion via plasma membrane adhesi...",200,87,44.57,1.2e-10,"Biological Processes",0.435
"1701","evm.TU.chromosome_9.359","GO:0006633","fatty acid biosynthetic process",99,30,22.06,0.00109,"Biological Processes",0.303030303030303
"1702","evm.TU.chromosome_9.2712","GO:0030030","cell projection organization",1446,398,322.22,0.00186,"Biological Processes",0.275242047026279
"1703","evm.TU.chromosome_9.2712","GO:0045184","establishment of protein localization",1250,278,278.54,0.00084,"Biological Processes",0.2224
"1704","evm.TU.chromosome_9.2712","GO:0030198","extracellular matrix organization",309,82,68.86,0.00103,"Biological Processes",0.26537216828479
"1705","evm.TU.chromosome_9.2712","GO:0001822","kidney development",345,96,76.88,0.0016,"Biological Processes",0.278260869565217
"1706","evm.TU.chromosome_9.2711","GO:0030198","extracellular matrix organization",309,82,68.86,0.00103,"Biological Processes",0.26537216828479
"1707","evm.TU.chromosome_9.132","GO:0001568","blood vessel development",585,177,130.36,1.1e-05,"Biological Processes",0.302564102564103
"1708","evm.TU.chromosome_9.132","GO:0043589","skin morphogenesis",15,11,3.34,3.7e-05,"Biological Processes",0.733333333333333
"1709","evm.TU.chromosome_9.133","GO:0001568","blood vessel development",585,177,130.36,1.1e-05,"Biological Processes",0.302564102564103
"1710","evm.TU.chromosome_9.133","GO:0071300","cellular response to retinoic acid",82,32,18.27,0.00046,"Biological Processes",0.390243902439024
"1711","evm.TU.chromosome_9.133","GO:0071873","response to norepinephrine",8,6,1.78,0.00224,"Biological Processes",0.75
"1712","evm.TU.chromosome_9.133","GO:0043589","skin morphogenesis",15,11,3.34,3.7e-05,"Biological Processes",0.733333333333333
"1713","evm.TU.chromosome_9.1570","GO:0007259","cell surface receptor signaling pathway via JAK-STA...",112,48,24.96,0.00218,"Biological Processes",0.428571428571429
"1714","evm.TU.chromosome_9.1776","GO:0060021","roof of mouth development",76,29,16.94,0.00191,"Biological Processes",0.381578947368421
"1715","evm.TU.chromosome_9.2554","GO:0001843","neural tube closure",177,50,39.44,0.00095,"Biological Processes",0.282485875706215
"1716","evm.TU.chromosome_9.2244","GO:0001822","kidney development",345,96,76.88,0.0016,"Biological Processes",0.278260869565217
"1717","evm.TU.chromosome_9.169","GO:0007049","cell cycle",1393,440,310.41,0.00054,"Biological Processes",0.31586503948313
"1718","evm.TU.chromosome_9.1723","GO:0030198","extracellular matrix organization",309,82,68.86,0.00103,"Biological Processes",0.26537216828479
"1719","evm.TU.chromosome_9.120","GO:0001568","blood vessel development",585,177,130.36,1.1e-05,"Biological Processes",0.302564102564103
"1720","evm.TU.chromosome_9.120","GO:0071300","cellular response to retinoic acid",82,32,18.27,0.00046,"Biological Processes",0.390243902439024
"1721","evm.TU.chromosome_9.120","GO:0071873","response to norepinephrine",8,6,1.78,0.00224,"Biological Processes",0.75
"1722","evm.TU.chromosome_9.120","GO:0043589","skin morphogenesis",15,11,3.34,3.7e-05,"Biological Processes",0.733333333333333
"1723","evm.TU.chromosome_9.8","GO:0006541","glutamine metabolic process",28,14,6.24,0.00261,"Biological Processes",0.5
"1724","evm.TU.chromosome_9.6","GO:0006541","glutamine metabolic process",28,14,6.24,0.00261,"Biological Processes",0.5
"1725","evm.TU.chromosome_9.7","GO:0006541","glutamine metabolic process",28,14,6.24,0.00261,"Biological Processes",0.5
"1726","evm.TU.chromosome_9.2810","GO:0051965","positive regulation of synapse assembly",82,30,18.27,0.00098,"Biological Processes",0.365853658536585
"1727","evm.TU.chromosome_9.2817","GO:0007018","microtubule-based movement",302,87,67.3,0.00175,"Biological Processes",0.288079470198675
"1728","evm.TU.chromosome_9.1287","GO:0099139","cheating during chimeric sorocarp development",36,16,8.02,0.00255,"Biological Processes",0.444444444444444
"1729","evm.TU.chromosome_9.1287","GO:0000281","mitotic cytokinesis",108,36,24.07,0.00274,"Biological Processes",0.333333333333333
"1730","evm.TU.chromosome_9.1287","GO:0006470","protein dephosphorylation",110,41,24.51,0.00188,"Biological Processes",0.372727272727273
"1731","evm.TU.chromosome_9.1653","GO:0048813","dendrite morphogenesis",135,59,30.08,0.00156,"Biological Processes",0.437037037037037
"1732","evm.TU.chromosome_9.1652","GO:0007018","microtubule-based movement",302,87,67.3,0.00175,"Biological Processes",0.288079470198675
