"","gene_id","GO.ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","AST.1065","AST.1147","AST.1412","AST.1560","AST.1567","AST.1617","AST.1722","AST.2000","AST.2007","AST.2302","AST.2360","AST.2398","AST.2404","AST.2412","AST.2512","AST.2523","AST.2563","AST.2729","AST.2755"
"473","evm.TU.chromosome_6.888","GO:0005578",3.32736357308379e-07,1,55,332,NA,NA,173,1475,70,14,276,100,1071,8,214,366,153,507,276,159,68,201,139,16,16
"474","evm.TU.chromosome_6.888","GO:0002020",0.0294859587085942,0.988945617849797,9,53,"protease binding","MF",173,1475,70,14,276,100,1071,8,214,366,153,507,276,159,68,201,139,16,16
"475","evm.TU.chromosome_6.888","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",173,1475,70,14,276,100,1071,8,214,366,153,507,276,159,68,201,139,16,16
"476","evm.TU.chromosome_6.2447","GO:0005764",0.00165761880706339,0.999147162140014,34,243,"lysosome","CC",597,242,76,0,5,255,127,54,523,292,151,125,284,222,42,295,221,75,56
"477","evm.TU.chromosome_6.2611","GO:0001077",0.0338072705107874,0.984843325964078,12,80,NA,NA,188,2703,77,25,432,190,1321,57,148,220,124,1753,177,75,25,233,87,17,23
"478","evm.TU.chromosome_6.2283","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",168,132,42,7,8,95,59,22,499,295,58,91,394,252,38,33,658,0,83
"479","evm.TU.chromosome_6.1137","GO:0005874",0.0227362993518771,0.987049461297619,25,210,"microtubule","CC",1422,3905,721,94,1100,1530,2271,894,928,1286,697,2101,1343,972,255,1155,1267,110,66
"480","evm.TU.chromosome_6.1137","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",1422,3905,721,94,1100,1530,2271,894,928,1286,697,2101,1343,972,255,1155,1267,110,66
"481","evm.TU.chromosome_6.2326","GO:0032403",0.0136326673143941,0.993193760771107,20,146,NA,NA,433,1232,136,12,362,395,498,60,263,300,369,672,447,248,85,296,224,33,30
"482","evm.TU.chromosome_6.2326","GO:0007155",0.0266456953493738,0.982873225105427,37,336,"cell adhesion","BP",433,1232,136,12,362,395,498,60,263,300,369,672,447,248,85,296,224,33,30
"483","evm.TU.chromosome_6.2326","GO:0014009",0.0175612212068223,0.999514971817188,2,3,"glial cell proliferation","BP",433,1232,136,12,362,395,498,60,263,300,369,672,447,248,85,296,224,33,30
"484","evm.TU.chromosome_6.2326","GO:0060292",0.0347338488521701,0.9954026205305,3,9,"long-term synaptic depression","BP",433,1232,136,12,362,395,498,60,263,300,369,672,447,248,85,296,224,33,30
"485","evm.TU.chromosome_6.2326","GO:0060291",0.0262283390319131,0.993993831256407,5,21,"long-term synaptic potentiation","BP",433,1232,136,12,362,395,498,60,263,300,369,672,447,248,85,296,224,33,30
"486","evm.TU.chromosome_6.2326","GO:0043267",0.0146790233010229,0.999632026242109,2,3,"negative regulation of potassium ion transport","BP",433,1232,136,12,362,395,498,60,263,300,369,672,447,248,85,296,224,33,30
"487","evm.TU.chromosome_6.2326","GO:0070374",0.0106980812279001,0.995598684486163,14,88,"positive regulation of ERK1 and ERK2 cascade","BP",433,1232,136,12,362,395,498,60,263,300,369,672,447,248,85,296,224,33,30
"488","evm.TU.chromosome_6.2326","GO:0010243",0.0168103024068338,0.994287177115552,9,53,"response to organonitrogen compound","BP",433,1232,136,12,362,395,498,60,263,300,369,672,447,248,85,296,224,33,30
"489","evm.TU.chromosome_6.55","GO:0019897",0.0324440979408265,0.991982187597108,5,24,"extrinsic component of plasma membrane","CC",790,618,853,86,231,1268,725,1309,1116,862,1215,992,716,788,246,780,1048,353,138
"490","evm.TU.chromosome_6.55","GO:0032403",0.0136326673143941,0.993193760771107,20,146,NA,NA,790,618,853,86,231,1268,725,1309,1116,862,1215,992,716,788,246,780,1048,353,138
"491","evm.TU.chromosome_6.55","GO:0090235",0.0442888182521667,0.996718145341009,2,5,"regulation of metaphase plate congression","BP",790,618,853,86,231,1268,725,1309,1116,862,1215,992,716,788,246,780,1048,353,138
"492","evm.TU.chromosome_6.1886","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",391,747,1263,45,53,1187,247,152,438,373,1109,251,1131,1008,130,712,252,125,91
"493","evm.TU.chromosome_6.1886","GO:0004252",8.48506754698523e-06,0.999997021339802,30,161,"serine-type endopeptidase activity","MF",391,747,1263,45,53,1187,247,152,438,373,1109,251,1131,1008,130,712,252,125,91
"494","evm.TU.chromosome_6.911","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",65,425,26,4,356,70,294,27,38,106,97,408,29,653,7,180,113,5,5
"495","evm.TU.chromosome_6.911","GO:0005578",3.32736357308379e-07,1,55,332,NA,NA,65,425,26,4,356,70,294,27,38,106,97,408,29,653,7,180,113,5,5
"496","evm.TU.chromosome_6.911","GO:0002020",0.0294859587085942,0.988945617849797,9,53,"protease binding","MF",65,425,26,4,356,70,294,27,38,106,97,408,29,653,7,180,113,5,5
"497","evm.TU.chromosome_6.911","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",65,425,26,4,356,70,294,27,38,106,97,408,29,653,7,180,113,5,5
"498","evm.TU.chromosome_6.919","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",70,469,9,7,322,113,288,13,87,145,89,361,31,757,16,219,118,9,0
"499","evm.TU.chromosome_6.919","GO:0005578",3.32736357308379e-07,1,55,332,NA,NA,70,469,9,7,322,113,288,13,87,145,89,361,31,757,16,219,118,9,0
"500","evm.TU.chromosome_6.919","GO:0002020",0.0294859587085942,0.988945617849797,9,53,"protease binding","MF",70,469,9,7,322,113,288,13,87,145,89,361,31,757,16,219,118,9,0
"501","evm.TU.chromosome_6.919","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",70,469,9,7,322,113,288,13,87,145,89,361,31,757,16,219,118,9,0
"502","evm.TU.chromosome_6.135","GO:0005764",0.00165761880706339,0.999147162140014,34,243,"lysosome","CC",172,33,19,7,6,69,27,17,218,95,37,23,78,106,6,79,97,35,24
"503","evm.TU.chromosome_6.2876","GO:0005581",1.84620296996434e-08,0.999999994155032,41,186,"collagen trimer","CC",136,13,15,18,0,32,0,83,51,21,29,13,22,692,6,89,197,69,0
"504","evm.TU.chromosome_6.2876","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",136,13,15,18,0,32,0,83,51,21,29,13,22,692,6,89,197,69,0
"505","evm.TU.chromosome_6.2876","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",136,13,15,18,0,32,0,83,51,21,29,13,22,692,6,89,197,69,0
"506","evm.TU.chromosome_6.2876","GO:0005578",3.32736357308379e-07,1,55,332,NA,NA,136,13,15,18,0,32,0,83,51,21,29,13,22,692,6,89,197,69,0
"507","evm.TU.chromosome_6.942","GO:0001654",0.0416350213601521,0.988986860146682,5,24,"eye development","BP",178,18,55,5,8,77,57,12,89,129,38,41,99,133,16,96,57,32,10
"508","evm.TU.chromosome_6.2147","GO:0000786",8.68000423655731e-07,0.999999852856848,17,43,"nucleosome","CC",45,13,88,11,2,47,29,260,81,59,54,50,38,34,0,28,99,32,14
"509","evm.TU.chromosome_6.2147","GO:0006352",0.00612245226558986,0.998509730499206,8,27,"DNA-templated transcription initiation","BP",45,13,88,11,2,47,29,260,81,59,54,50,38,34,0,28,99,32,14
"510","evm.TU.chromosome_6.2147","GO:0006334",3.34258970070792e-05,0.999992766007381,15,47,"nucleosome assembly","BP",45,13,88,11,2,47,29,260,81,59,54,50,38,34,0,28,99,32,14
"511","evm.TU.chromosome_6.2098","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",577,2717,214,37,573,876,1095,45,354,570,485,1090,414,323,127,848,272,28,15
"512","evm.TU.chromosome_6.2098","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",577,2717,214,37,573,876,1095,45,354,570,485,1090,414,323,127,848,272,28,15
"513","evm.TU.chromosome_6.2098","GO:0004222",0.0369089192613595,0.978776891055555,22,188,"metalloendopeptidase activity","MF",577,2717,214,37,573,876,1095,45,354,570,485,1090,414,323,127,848,272,28,15
"514","evm.TU.chromosome_6.2938","GO:0004252",8.48506754698523e-06,0.999997021339802,30,161,"serine-type endopeptidase activity","MF",260,672,140,19,280,318,685,52,300,286,175,505,285,229,37,203,237,8,19
"515","evm.TU.chromosome_6.2931","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",3031,9334,1644,348,1464,1674,3540,579,2484,8719,911,4303,3292,1214,537,5734,1466,578,207
"516","evm.TU.chromosome_6.2931","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",3031,9334,1644,348,1464,1674,3540,579,2484,8719,911,4303,3292,1214,537,5734,1466,578,207
"517","evm.TU.chromosome_6.2931","GO:0008061",0.0015987360189158,0.999571075800172,11,48,"chitin binding","MF",3031,9334,1644,348,1464,1674,3540,579,2484,8719,911,4303,3292,1214,537,5734,1466,578,207
"518","evm.TU.chromosome_6.2931","GO:0004568",0.00659592144310945,0.998995406847032,5,16,"chitinase activity","MF",3031,9334,1644,348,1464,1674,3540,579,2484,8719,911,4303,3292,1214,537,5734,1466,578,207
"519","evm.TU.chromosome_6.2931","GO:0006032",0.00427674392444566,0.999257864488331,6,21,"chitin catabolic process","BP",3031,9334,1644,348,1464,1674,3540,579,2484,8719,911,4303,3292,1214,537,5734,1466,578,207
"520","evm.TU.chromosome_6.2931","GO:0002376",0.0461415610194158,0.989957805795135,4,16,"immune system process","BP",3031,9334,1644,348,1464,1674,3540,579,2484,8719,911,4303,3292,1214,537,5734,1466,578,207
"521","evm.TU.chromosome_6.2931","GO:0000272",0.000137672236566403,0.999979563088625,9,27,"polysaccharide catabolic process","BP",3031,9334,1644,348,1464,1674,3540,579,2484,8719,911,4303,3292,1214,537,5734,1466,578,207
"522","evm.TU.chromosome_6.2931","GO:0090197",0.0391433044914616,0.997651155772065,2,4,NA,NA,3031,9334,1644,348,1464,1674,3540,579,2484,8719,911,4303,3292,1214,537,5734,1466,578,207
"523","evm.TU.chromosome_6.2931","GO:0002532",0.0391433044914616,0.997651155772065,2,4,"production of molecular mediator involved in inflammatory response","BP",3031,9334,1644,348,1464,1674,3540,579,2484,8719,911,4303,3292,1214,537,5734,1466,578,207
"524","evm.TU.chromosome_6.2931","GO:0004553",0.00479878127683983,0.998586567505216,10,49,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF",3031,9334,1644,348,1464,1674,3540,579,2484,8719,911,4303,3292,1214,537,5734,1466,578,207
"525","evm.TU.chromosome_7.729","GO:0000981",0.0179004687202011,0.992724273911804,12,74,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF",5642,17970,2643,188,6014,8088,9662,950,6617,7948,5391,13451,5954,4929,1348,5931,5019,567,616
"526","evm.TU.chromosome_7.215","GO:0005618",0.0418696537930537,0.991171760723625,4,16,"cell wall","CC",822,3128,105,15,505,1487,1207,109,975,557,389,992,2215,1592,108,281,546,98,113
"527","evm.TU.chromosome_7.215","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",822,3128,105,15,505,1487,1207,109,975,557,389,992,2215,1592,108,281,546,98,113
"528","evm.TU.chromosome_7.215","GO:0090729",0.000767702340783581,0.999816806913138,11,41,"toxin activity","MF",822,3128,105,15,505,1487,1207,109,975,557,389,992,2215,1592,108,281,546,98,113
"529","evm.TU.chromosome_7.215","GO:0097264",0.00181530788262332,0.999809926915983,5,13,"self proteolysis","BP",822,3128,105,15,505,1487,1207,109,975,557,389,992,2215,1592,108,281,546,98,113
"530","evm.TU.chromosome_7.215","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",822,3128,105,15,505,1487,1207,109,975,557,389,992,2215,1592,108,281,546,98,113
"531","evm.TU.chromosome_7.1248","GO:0005850",0.0348602706145497,0.998039016654864,2,4,"eukaryotic translation initiation factor 2 complex","CC",50,180,52,0,103,104,165,58,66,71,68,152,70,103,22,55,40,0,0
"532","evm.TU.chromosome_7.1248","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",50,180,52,0,103,104,165,58,66,71,68,152,70,103,22,55,40,0,0
"533","evm.TU.chromosome_7.1248","GO:0009967",0.00941289473224951,1,2,2,"positive regulation of signal transduction","BP",50,180,52,0,103,104,165,58,66,71,68,152,70,103,22,55,40,0,0
"534","evm.TU.chromosome_7.1724","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",156,64,47,0,23,55,36,31,135,50,46,58,105,105,8,52,51,17,11
"535","evm.TU.chromosome_7.1724","GO:0004252",8.48506754698523e-06,0.999997021339802,30,161,"serine-type endopeptidase activity","MF",156,64,47,0,23,55,36,31,135,50,46,58,105,105,8,52,51,17,11
"536","evm.TU.chromosome_7.1724","GO:0008203",0.0400054021673811,0.984101595857738,9,55,"cholesterol metabolic process","BP",156,64,47,0,23,55,36,31,135,50,46,58,105,105,8,52,51,17,11
"537","evm.TU.chromosome_7.1724","GO:0006508",0.0361365158464351,0.979888785567559,20,168,"proteolysis","BP",156,64,47,0,23,55,36,31,135,50,46,58,105,105,8,52,51,17,11
"538","evm.TU.chromosome_7.2441","GO:0004004",0.012944615694877,0.995482819002443,10,61,NA,NA,289,734,642,114,246,1050,1062,973,384,537,345,587,286,312,89,625,264,163,55
"539","evm.TU.chromosome_7.2441","GO:0006364",0.0316808940703192,0.985412667617436,13,87,"rRNA processing","BP",289,734,642,114,246,1050,1062,973,384,537,345,587,286,312,89,625,264,163,55
"540","evm.TU.chromosome_7.2229","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",11176,2759,2774,190,281,2986,889,592,4710,4917,2391,1077,8409,8911,897,6630,3478,428,1147
"541","evm.TU.chromosome_7.2229","GO:0008241",0.0353179845027128,0.99799881483201,2,4,"peptidyl-dipeptidase activity","MF",11176,2759,2774,190,281,2986,889,592,4710,4917,2391,1077,8409,8911,897,6630,3478,428,1147
"542","evm.TU.chromosome_7.1450","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",225,336,178,171,102,236,161,135,159,192,203,192,622,121,11,366,227,38,48
"543","evm.TU.chromosome_7.177","GO:0005700",0.012751740367814,0.999061412250447,3,6,"polytene chromosome","CC",1072,3257,435,16,661,1276,1836,91,748,705,437,1522,1113,599,116,860,586,42,89
"544","evm.TU.chromosome_7.178","GO:0032403",0.0136326673143941,0.993193760771107,20,146,NA,NA,1728,1919,1084,110,479,2363,1589,1082,1951,2070,1214,1744,1493,1509,330,1517,1443,201,257
"545","evm.TU.chromosome_7.463","GO:0003680",1.04700716802029e-05,0.99999956256822,7,10,"minor groove of adenine-thymine-rich DNA binding","MF",458,837,156,23,761,537,829,167,453,263,314,569,508,414,56,283,249,25,20
"546","evm.TU.chromosome_7.463","GO:0001046",0.0349647851066897,0.991182601855842,5,24,"core promoter sequence-specific DNA binding","MF",458,837,156,23,761,537,829,167,453,263,314,569,508,414,56,283,249,25,20
"547","evm.TU.chromosome_7.463","GO:0060216",0.0249224285844046,0.99566558206775,4,14,"definitive hemopoiesis","BP",458,837,156,23,761,537,829,167,453,263,314,569,508,414,56,283,249,25,20
"548","evm.TU.chromosome_7.141","GO:0005581",1.84620296996434e-08,0.999999994155032,41,186,"collagen trimer","CC",2210,512,201,31,149,1377,310,111,3142,1968,408,321,659,939,128,3930,6054,146,83
"549","evm.TU.chromosome_7.141","GO:0005578",3.32736357308379e-07,1,55,332,NA,NA,2210,512,201,31,149,1377,310,111,3142,1968,408,321,659,939,128,3930,6054,146,83
"550","evm.TU.chromosome_7.141","GO:0005201",2.81642969046316e-07,0.999999916457382,31,144,"extracellular matrix structural constituent","MF",2210,512,201,31,149,1377,310,111,3142,1968,408,321,659,939,128,3930,6054,146,83
"551","evm.TU.chromosome_7.141","GO:0005604",0.0359523167330957,0.980339369559458,19,159,"basement membrane","CC",2210,512,201,31,149,1377,310,111,3142,1968,408,321,659,939,128,3930,6054,146,83
"552","evm.TU.chromosome_7.2857","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",187,42,20,28,11,73,25,51,131,69,100,81,112,83,26,143,54,45,14
"553","evm.TU.chromosome_7.2857","GO:0005578",3.32736357308379e-07,1,55,332,NA,NA,187,42,20,28,11,73,25,51,131,69,100,81,112,83,26,143,54,45,14
"554","evm.TU.chromosome_7.2857","GO:0007155",0.0266456953493738,0.982873225105427,37,336,"cell adhesion","BP",187,42,20,28,11,73,25,51,131,69,100,81,112,83,26,143,54,45,14
"555","evm.TU.chromosome_7.2857","GO:0030198",0.0262790383496473,0.987388344022155,15,112,"extracellular matrix organization","BP",187,42,20,28,11,73,25,51,131,69,100,81,112,83,26,143,54,45,14
"556","evm.TU.chromosome_7.2857","GO:0060291",0.0262283390319131,0.993993831256407,5,21,"long-term synaptic potentiation","BP",187,42,20,28,11,73,25,51,131,69,100,81,112,83,26,143,54,45,14
"557","evm.TU.chromosome_7.266","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",299,198,62,0,27,1742,151,820,215,202,127,116,187,279,47,136,175,12,0
"558","evm.TU.chromosome_7.266","GO:0060292",0.0347338488521701,0.9954026205305,3,9,"long-term synaptic depression","BP",299,198,62,0,27,1742,151,820,215,202,127,116,187,279,47,136,175,12,0
"559","evm.TU.chromosome_7.266","GO:0060291",0.0262283390319131,0.993993831256407,5,21,"long-term synaptic potentiation","BP",299,198,62,0,27,1742,151,820,215,202,127,116,187,279,47,136,175,12,0
"560","evm.TU.chromosome_7.2451","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",297,948,28,0,1184,92,172,20,167,72,140,399,202,28,43,48,56,0,9
"561","evm.TU.chromosome_7.2451","GO:0002020",0.0294859587085942,0.988945617849797,9,53,"protease binding","MF",297,948,28,0,1184,92,172,20,167,72,140,399,202,28,43,48,56,0,9
"562","evm.TU.chromosome_7.2451","GO:0005200",0.0370758975739399,0.983752692613498,11,78,"structural constituent of cytoskeleton","MF",297,948,28,0,1184,92,172,20,167,72,140,399,202,28,43,48,56,0,9
"563","evm.TU.chromosome_7.2451","GO:0006941",0.0291338182935132,0.99640356581843,3,9,"striated muscle contraction","BP",297,948,28,0,1184,92,172,20,167,72,140,399,202,28,43,48,56,0,9
"564","evm.TU.chromosome_7.2230","GO:0008239",0.00234262767002173,0.999739523196242,5,13,"dipeptidyl-peptidase activity","MF",8291,3590,6574,1062,375,4151,1369,1266,5029,6326,3224,1703,8053,8629,1040,5731,4862,1419,1166
"565","evm.TU.chromosome_7.2230","GO:0008241",0.0353179845027128,0.99799881483201,2,4,"peptidyl-dipeptidase activity","MF",8291,3590,6574,1062,375,4151,1369,1266,5029,6326,3224,1703,8053,8629,1040,5731,4862,1419,1166
"566","evm.TU.chromosome_7.1472","GO:0005604",0.0359523167330957,0.980339369559458,19,159,"basement membrane","CC",58,187,52,0,3,151,28,29,104,127,83,65,500,396,52,83,132,0,17
"567","evm.TU.chromosome_7.1472","GO:0031012",2.5325523748508e-06,0.999999046407506,38,221,"extracellular matrix","CC",58,187,52,0,3,151,28,29,104,127,83,65,500,396,52,83,132,0,17
"568","evm.TU.chromosome_7.1472","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",58,187,52,0,3,151,28,29,104,127,83,65,500,396,52,83,132,0,17
"569","evm.TU.chromosome_7.1472","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",58,187,52,0,3,151,28,29,104,127,83,65,500,396,52,83,132,0,17
"570","evm.TU.chromosome_7.440","GO:0005581",1.84620296996434e-08,0.999999994155032,41,186,"collagen trimer","CC",5939,2740,1786,249,819,3206,1748,211,2304,7205,1463,1950,4958,1636,475,4713,1294,533,387
"571","evm.TU.chromosome_7.440","GO:0030169",0.00834260045599648,0.999028988592327,4,11,"low-density lipoprotein particle binding","MF",5939,2740,1786,249,819,3206,1748,211,2304,7205,1463,1950,4958,1636,475,4713,1294,533,387
"572","evm.TU.chromosome_7.440","GO:0005044",0.0395704812691337,0.982464450423501,11,79,"scavenger receptor activity","MF",5939,2740,1786,249,819,3206,1748,211,2304,7205,1463,1950,4958,1636,475,4713,1294,533,387
"573","evm.TU.chromosome_7.440","GO:0030301",1.76500381981711e-05,0.999998645053719,8,15,"cholesterol transport","BP",5939,2740,1786,249,819,3206,1748,211,2304,7205,1463,1950,4958,1636,475,4713,1294,533,387
